url_length,url_num_params,url_num_special_chars,url_has_sql_keywords,url_has_xss_patterns,url_has_cmd_injection,url_has_traversal,url_has_ssrf_patterns,url_has_typosquatting,url_contains_ip,payload_length,payload_special_chars,payload_num_sql_keywords,payload_num_xss_patterns,payload_has_encoding,payload_is_empty,payload_contains_hex,is_error_response,is_success_response,response_size_ratio,source_ip_freq,source_ip_attack_ratio,is_known_attacker_ip,destination_ip_freq,destination_ip_attack_count,is_attack_tool_ua,ua_is_browser,ua_is_bot,ua_length,attack_pattern_sql,attack_pattern_xss,attack_pattern_cmd,attack_pattern_traversal,attack_pattern_ssrf,attack_pattern_typosquatting,attack_pattern_credential,special_chars_ratio,url_param_ratio,is_https,is_post_method,is_get_method,is_attack,attack_type_label
6,0,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,1,0,195.0,11,0.9090909090909091,1,1028,611,1,0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.0,0,0,0,1,credential_stuffing_brute_force
41,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.125,0,986,617,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0,0,0,0,normal
72,1,7,1,0,1,0,0,0,0,62,6,1,0,0,0,0,1,0,84.75806451612904,1,1.0,1,1010,589,1,0,0,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.013888888888888888,0,0,0,1,sql_injection
26,1,5,1,0,0,0,0,0,0,16,1,1,0,0,0,0,0,1,214.75,13,0.7692307692307693,0,993,582,0,1,0,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.038461538461538464,0,0,0,1,sql_injection
7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4,0.5,0,1020,627,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3,0.6666666666666666,0,997,619,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
21,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3,0.6666666666666666,0,951,546,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0,0,0,0,normal
39,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,78.24,12,0.75,0,1010,589,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
57,1,5,1,0,0,0,0,0,0,47,1,0,0,0,0,1,1,0,155.91489361702128,11,0.5454545454545454,0,1028,611,0,1,0,80,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.017543859649122806,0,0,0,1,sql_injection
28,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.625,0,986,617,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,normal
18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.5,0,1056,656,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0.0,0,986,617,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,normal
24,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,101.8,10,0.7,0,1056,656,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
39,1,5,1,0,0,0,0,0,0,29,1,2,0,0,0,0,1,0,10.862068965517242,2,0.5,0,1010,589,0,1,0,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.02564102564102564,0,0,0,1,sql_injection
39,1,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,211.60714285714286,10,0.3,0,993,582,1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0,0,0,1,ssrf
37,1,10,0,0,0,0,1,0,1,24,0,0,0,0,0,0,1,0,43.5,13,0.6923076923076923,0,961,575,0,1,0,81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02702702702702703,0,0,0,1,ssrf
15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,13,0.6923076923076923,0,961,575,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0,0,0,0,normal
43,0,6,0,0,0,0,0,0,0,29,0,0,1,0,0,0,1,0,167.0,4,0.75,0,1020,627,1,0,0,17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.5,0,998,578,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.45454545454545453,0,951,546,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.45454545454545453,0,997,619,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0,0,0,0,normal
53,1,5,0,1,0,0,0,0,0,43,6,0,2,0,0,0,1,0,24.74418604651163,3,0.3333333333333333,0,993,582,1,0,0,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.018867924528301886,0,0,0,1,xss
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9,0.4444444444444444,0,1056,656,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
8,0,1,0,0,0,0,0,0,0,31,5,0,2,0,0,0,1,0,147.06451612903226,12,0.5833333333333334,0,993,582,0,1,0,91,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0,0,0,1,xss
28,1,5,1,0,0,0,0,0,0,16,1,1,0,0,0,0,0,1,322.25,5,0.6,0,997,619,1,0,0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.03571428571428571,0,0,0,1,sql_injection
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.0,0,1028,611,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
27,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,449.7692307692308,10,0.3,0,1020,627,1,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
6,0,1,0,0,0,0,0,0,0,28,1,0,0,0,0,0,1,0,278.07142857142856,8,0.75,0,986,617,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,0.0,0,0,0,1,credential_stuffing_brute_force
14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8,0.5,0,951,546,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
74,1,8,1,0,0,0,0,0,0,59,5,1,0,0,0,0,0,1,62.57627118644068,6,0.8333333333333334,0,951,546,0,1,0,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.013513513513513514,0,0,0,1,sql_injection
61,1,9,0,0,0,0,1,0,0,51,0,0,0,0,0,0,1,0,111.92156862745098,3,0.6666666666666666,0,1010,589,1,0,0,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01639344262295082,0,0,0,1,ssrf
37,1,3,0,1,0,0,0,0,0,27,2,0,3,0,0,0,1,0,116.55555555555556,3,0.3333333333333333,0,1028,611,0,1,0,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.02702702702702703,0,0,0,1,xss
13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,12,0.25,0,1010,589,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,0,normal
23,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,14,0.7857142857142857,0,986,617,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0,0,0,0,normal
36,1,5,1,0,1,0,0,0,0,21,2,1,0,0,0,0,1,0,38.285714285714285,13,0.6153846153846154,0,951,546,1,0,0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.027777777777777776,0,0,0,1,sql_injection
6,0,1,0,0,0,0,0,0,0,31,1,0,0,0,0,0,1,0,57.645161290322584,14,0.7142857142857143,0,993,582,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03225806451612903,0.0,0,0,0,1,credential_stuffing_brute_force
16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,8,0.25,0,1020,627,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
50,1,8,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,95.02777777777777,8,0.875,0,986,617,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,1,ssrf
69,1,8,1,0,0,0,0,0,0,59,5,1,0,0,0,0,0,0,85.20338983050847,3,0.6666666666666666,0,961,575,0,1,0,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847457627118644,0.014492753623188406,0,0,0,1,sql_injection
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,14,0.7142857142857143,0,986,617,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
6,0,1,0,0,0,0,0,0,0,35,1,0,0,0,0,0,1,0,166.5142857142857,15,0.5333333333333333,0,993,582,1,0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02857142857142857,0.0,0,0,0,1,credential_stuffing_brute_force
10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,12,0.5,0,1010,589,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,normal
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0.0,0,1028,611,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
57,1,6,0,0,1,1,0,0,0,40,2,0,0,0,0,0,1,0,157.425,13,0.6923076923076923,0,997,619,1,0,0,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05,0.017543859649122806,0,0,0,1,command_injection
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,6,0.6666666666666666,0,1010,589,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,10,0.5,0,961,575,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4,0.5,0,998,578,0,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,normal
8,0,1,0,0,0,0,0,0,0,29,6,0,2,0,0,0,1,0,175.58620689655172,14,0.6428571428571429,0,997,619,0,1,0,81,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0,0,0,1,xss
61,1,9,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,120.03703703703704,8,0.625,0,1010,589,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0,0,0,1,typosquatting_url_spoofing
13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.45454545454545453,0,1010,589,0,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,0,normal
5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,12,0.6666666666666666,0,1020,627,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,normal
31,1,8,0,0,0,0,1,0,1,20,0,0,0,0,0,0,1,0,350.1,12,0.5833333333333334,0,1028,611,1,0,0,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03225806451612903,0,0,0,1,ssrf
18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.36363636363636365,0,1010,589,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0,0,0,0,normal
39,1,6,0,1,0,0,0,0,0,29,2,0,2,0,0,0,1,0,163.10344827586206,17,0.5882352941176471,0,961,575,0,1,0,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.02564102564102564,0,0,0,1,xss
29,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,409.46666666666664,12,0.8333333333333334,0,1028,611,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9,0.2222222222222222,0,1056,656,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0,0,0,0,normal
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,11,0.7272727272727273,0,1056,656,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
53,1,5,0,1,0,0,0,0,0,43,6,0,2,0,0,0,1,0,29.302325581395348,8,0.875,0,961,575,0,1,0,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.018867924528301886,0,0,0,1,xss
74,1,8,1,0,0,0,0,0,0,62,1,2,0,0,0,0,1,0,61.854838709677416,11,0.9090909090909091,1,961,575,0,1,0,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.013513513513513514,0,0,0,1,sql_injection
17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,12,0.4166666666666667,0,1056,656,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0,0,0,0,normal
39,0,6,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,1,162.88,11,0.7272727272727273,0,986,617,1,0,0,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
44,1,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,144.6,9,0.5555555555555556,0,1020,627,1,0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0,0,0,1,typosquatting_url_spoofing
44,1,7,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,526.5,12,0.5833333333333334,0,998,578,1,0,0,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022727272727272728,0,0,0,1,typosquatting_url_spoofing
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3,0.6666666666666666,0,1010,589,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0.0,0,1020,627,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
51,1,11,0,0,1,0,1,0,1,33,2,0,0,0,0,0,1,0,36.39393939393939,9,0.5555555555555556,0,997,619,1,0,0,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06060606060606061,0.0196078431372549,0,0,0,1,command_injection
57,1,9,0,0,0,0,0,1,0,23,0,0,0,0,0,0,1,0,109.82608695652173,2,0.5,0,1028,611,1,0,0,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017543859649122806,0,0,0,1,typosquatting_url_spoofing
16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,9,0.4444444444444444,0,998,578,0,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
44,1,5,1,0,0,0,0,0,0,29,1,2,0,0,0,0,1,0,266.58620689655174,12,0.4166666666666667,0,951,546,0,1,0,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.022727272727272728,0,0,0,1,sql_injection
13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,12,0.5833333333333334,0,1056,656,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,0,normal
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4,0.25,0,1028,611,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,13,0.6153846153846154,0,998,578,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0,0,0,0,normal
6,0,1,0,0,0,0,0,0,0,27,1,0,0,0,0,0,1,0,159.55555555555554,8,0.5,0,1010,589,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.0,0,0,0,1,credential_stuffing_brute_force
14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4,0.25,0,997,619,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
47,1,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,334.6923076923077,11,0.6363636363636364,0,1056,656,1,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0,0,0,1,typosquatting_url_spoofing
43,1,8,0,0,0,0,1,0,0,29,0,0,0,0,0,0,1,0,50.44827586206897,8,0.625,0,1028,611,1,0,0,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023255813953488372,0,0,0,1,ssrf
31,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4,0.75,0,1056,656,0,0,0,66,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0,0,0,0,normal
23,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0.0,0,1020,627,0,1,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0,0,0,0,normal
41,1,5,1,0,0,0,0,0,0,31,0,2,0,0,0,0,1,0,179.8709677419355,11,0.5454545454545454,0,1010,589,1,0,0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,sql_injection
16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0.0,0,986,617,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,normal
41,1,14,0,0,0,1,0,0,0,23,0,0,0,0,0,0,1,0,136.34782608695653,5,0.8,0,1020,627,0,1,0,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024390243902439025,0,0,0,1,directory_traversal
30,3,8,0,0,1,0,1,0,1,12,2,0,0,0,0,0,0,1,514.5833333333334,4,1.0,1,1028,611,1,0,0,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.1,0,0,0,1,command_injection
19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,7,0.7142857142857143,0,1010,589,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0,0,normal
8,0,1,0,0,0,0,0,0,0,18,2,0,0,0,0,0,1,0,256.05555555555554,11,0.6363636363636364,0,951,546,1,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0,0,0,1,xss
72,1,8,1,0,0,0,0,0,0,62,1,2,0,0,0,0,1,0,102.46774193548387,9,0.6666666666666666,0,1028,611,0,1,0,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.013888888888888888,0,0,0,1,sql_injection
43,1,3,0,1,0,0,0,0,0,33,2,0,1,0,0,0,1,0,187.4848484848485,8,0.875,0,1028,611,0,1,0,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.023255813953488372,0,0,0,1,xss
57,1,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,16.391304347826086,7,0.8571428571428571,0,961,575,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0,0,0,1,typosquatting_url_spoofing
22,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,12,0.6666666666666666,0,1010,589,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0,0,0,0,normal
53,1,5,0,1,0,0,0,0,0,43,6,0,2,0,0,0,1,0,21.13953488372093,12,0.5833333333333334,0,997,619,0,1,0,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.018867924528301886,0,0,0,1,xss
24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,6,0.6666666666666666,0,998,578,0,0,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0,0,0,0,normal
14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,4,0.5,0,1020,627,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,9,0.6666666666666666,0,1028,611,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
52,1,5,0,1,0,0,0,0,0,42,8,0,2,0,0,0,1,0,115.92857142857143,12,0.6666666666666666,0,1010,589,0,1,0,91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.019230769230769232,0,0,0,1,xss
33,1,5,1,0,1,0,0,0,0,21,2,1,0,0,0,0,1,0,370.0,3,0.6666666666666666,0,986,617,1,0,0,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.030303030303030304,0,0,0,1,sql_injection
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,6,0.5,0,1056,656,0,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
26,1,5,1,0,0,0,0,0,0,16,1,1,0,0,0,0,1,0,456.1875,11,0.5454545454545454,0,997,619,1,0,0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.038461538461538464,0,0,0,1,sql_injection
33,1,3,0,1,0,0,0,0,0,23,2,0,3,0,0,0,0,0,172.2173913043478,14,0.6428571428571429,0,961,575,0,1,0,80,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.030303030303030304,0,0,0,1,xss
26,1,5,1,0,0,0,0,0,0,16,1,1,0,0,0,0,1,0,254.8125,3,0.6666666666666666,0,1056,656,1,0,0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.038461538461538464,0,0,0,1,sql_injection
23,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,407.44444444444446,13,0.46153846153846156,0,1010,589,1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,typosquatting_url_spoofing
50,1,5,0,1,0,0,0,0,0,40,4,0,2,0,0,0,1,0,91.2,16,0.6875,0,986,617,1,0,0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0,0,0,1,xss
8,0,1,0,0,0,0,0,0,0,28,2,0,2,0,0,0,1,0,21.142857142857142,3,0.6666666666666666,0,1056,656,1,0,0,12,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0,0,0,1,xss
52,1,5,0,1,0,0,0,0,0,42,8,0,2,0,0,0,1,0,99.4047619047619,11,0.6363636363636364,0,1028,611,1,0,0,17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.019230769230769232,0,0,0,1,xss
9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2,0.0,0,986,617,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3,0.0,0,1028,611,0,0,1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal
61,1,9,0,0,0,0,1,0,0,51,0,0,0,0,0,0,1,0,34.78431372549019,3,1.0,1,998,578,0,1,0,91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01639344262295082,0,0,0,1,ssrf
6,0,1,0,0,0,0,0,0,0,32,1,0,0,0,0,0,1,0,211.75,4,1.0,1,961,575,0,1,0,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0,0,0,1,credential_stuffing_brute_force
52,1,5,0,1,0,0,0,0,0,42,6,0,1,0,0,0,0,0,130.4047619047619,11,0.8181818181818182,0,951,546,1,0,0,21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.019230769230769232,0,0,0,1,xss
49,1,10,0,0,0,1,0,0,0,22,0,0,0,0,0,0,1,0,297.09090909090907,8,0.75,0,998,578,1,0,0,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02040816326530612,0,0,0,1,directory_traversal
8,0,1,0,0,0,0,0,0,0,29,2,0,2,0,0,0,0,0,247.24137931034483,11,0.6363636363636364,0,1028,611,1,0,0,17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0,0,0,1,xss
6,0,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,78.5,4,1.0,1,997,619,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,0.0,0,0,0,1,credential_stuffing_brute_force
42,1,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,156.03571428571428,9,0.7777777777777778,0,993,582,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0,0,0,1,ssrf
46,1,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,14.833333333333334,9,0.7777777777777778,0,997,619,0,1,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0,0,0,1,typosquatting_url_spoofing
